timestamp_lectura_csv,zona_aeropuerto,personas_medicion_anterior,personas_medicion_actual,minutos_entre_mediciones,cabinas_baseline,cabinas_recomendado,weather_condition,tiempo_atmosferico,weather_risk_score,weather_delay_multiplier,recommended_extra_boarding_buffer_minutes,boarding_adjusted_pressure_recomendado,boarding_weather_risk_level_recomendado,espera_pasajero_nuevo_baseline_min,espera_pasajero_nuevo_recomendado_min,mejora_espera_pasajero_nuevo_min,mejora_espera_pasajero_nuevo_porcentaje,tiempo_total_pasajero_nuevo_baseline_min,tiempo_total_pasajero_nuevo_recomendado_min,mejora_tiempo_total_min,mejora_tiempo_total_porcentaje,utilizacion_baseline_porcentaje,utilizacion_recomendado_porcentaje,personas_predichas_10min_baseline,personas_predichas_10min_recomendado,mejora_personas_predichas_10min,accion_baseline,accion_recomendada,mensaje_recomendacion
2026-05-16 11:54:18,seguridad,105,111,1.0,2,6,normal,Normal,0.09,1.06,4,0.0,Unknown,65.4,21.0,44.4,67.89,66.6,22.2,44.4,66.67,100.0,100.0,171.0,171.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 11.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:54:18,pasaportes,0,0,1.0,2,8,normal,Normal,0.09,1.06,4,0.0,Unknown,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:54:18,embarque,0,0,1.0,2,4,normal,Normal,0.09,1.06,4,0.0,Low,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:55:18,checkin,48,52,1.0,4,12,normal,Normal,0.09,1.06,4,0.0,Unknown,42.0,11.67,30.33,72.22,45.5,15.17,30.33,66.67,100.0,100.0,92.0,92.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 7.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:55:18,bagdrop,29,31,1.0,2,8,normal,Normal,0.09,1.06,4,0.0,Unknown,29.0,5.75,23.25,80.17,31.0,7.75,23.25,75.0,100.0,100.0,51.0,51.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 6.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:55:18,seguridad,111,115,1.0,2,6,normal,Normal,0.09,1.06,4,0.0,Unknown,67.8,21.8,46.0,67.85,69.0,23.0,46.0,66.67,100.0,100.0,155.0,155.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 9.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:55:18,pasaportes,0,0,1.0,2,8,normal,Normal,0.09,1.06,4,0.0,Unknown,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:55:18,embarque,0,0,1.0,2,4,normal,Normal,0.09,1.06,4,0.0,Low,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:56:18,checkin,52,55,1.0,4,12,normal,Normal,0.09,1.06,4,0.0,Unknown,44.62,12.54,32.08,71.9,48.12,16.04,32.08,66.67,100.0,100.0,85.0,85.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 6.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:56:18,bagdrop,31,34,1.0,2,8,normal,Normal,0.09,1.06,4,0.0,Unknown,32.0,6.5,25.5,79.69,34.0,8.5,25.5,75.0,100.0,100.0,64.0,64.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 7.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:56:18,seguridad,115,120,1.0,2,6,normal,Normal,0.09,1.06,4,0.0,Unknown,70.8,22.8,48.0,67.8,72.0,24.0,48.0,66.67,100.0,100.0,170.0,170.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 10.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:56:18,pasaportes,0,0,1.0,2,8,normal,Normal,0.09,1.06,4,0.0,Unknown,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:56:18,embarque,0,0,1.0,2,4,normal,Normal,0.09,1.06,4,0.0,Low,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:57:18,checkin,55,57,1.0,4,12,normal,Normal,0.09,1.06,4,0.0,Unknown,46.38,13.12,33.25,71.7,49.88,16.62,33.25,66.67,100.0,100.0,77.0,77.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 5.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:57:18,bagdrop,34,35,1.0,2,8,normal,Normal,0.09,1.06,4,0.0,Unknown,33.0,6.75,26.25,79.55,35.0,8.75,26.25,75.0,100.0,100.0,45.0,45.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 5.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:57:18,seguridad,120,126,1.0,2,6,normal,Normal,0.09,1.06,4,0.0,Unknown,74.4,24.0,50.4,67.74,75.6,25.2,50.4,66.67,100.0,100.0,186.0,186.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 11.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:57:18,pasaportes,0,0,1.0,2,8,normal,Normal,0.09,1.06,4,0.0,Unknown,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:57:18,embarque,0,0,1.0,2,4,normal,Normal,0.09,1.06,4,0.0,Low,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:58:18,checkin,57,61,1.0,4,12,normal,Normal,0.09,1.06,4,0.0,Unknown,49.88,14.29,35.58,71.35,53.38,17.79,35.58,66.67,100.0,100.0,101.0,101.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 7.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:58:18,bagdrop,35,39,1.0,2,8,normal,Normal,0.09,1.06,4,0.0,Unknown,37.0,7.75,29.25,79.05,39.0,9.75,29.25,75.0,100.0,100.0,79.0,79.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:58:18,seguridad,126,132,1.0,2,6,normal,Normal,0.09,1.06,4,0.0,Unknown,78.0,25.2,52.8,67.69,79.2,26.4,52.8,66.67,100.0,100.0,192.0,192.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 11.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:58:18,pasaportes,0,0,1.0,2,8,normal,Normal,0.09,1.06,4,0.0,Unknown,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:58:18,embarque,0,0,1.0,2,4,normal,Normal,0.09,1.06,4,0.0,Low,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:59:18,checkin,61,65,1.0,4,12,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,53.38,15.46,37.92,71.04,56.88,18.96,37.92,66.67,100.0,100.0,105.0,105.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 7.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:59:18,bagdrop,39,42,1.0,2,8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,40.0,8.5,31.5,78.75,42.0,10.5,31.5,75.0,100.0,100.0,72.0,72.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 7.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:59:18,seguridad,132,139,1.0,2,6,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,82.2,26.6,55.6,67.64,83.4,27.8,55.6,66.67,100.0,100.0,209.0,209.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 12.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:59:18,pasaportes,0,0,1.0,2,8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:59:18,embarque,0,0,1.0,2,4,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Low,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 12:00:18,checkin,65,67,1.0,4,12,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,55.12,16.04,39.08,70.9,58.62,19.54,39.08,66.67,100.0,100.0,87.0,87.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 5.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 12:00:18,bagdrop,42,43,1.0,2,8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,41.0,8.75,32.25,78.66,43.0,10.75,32.25,75.0,100.0,100.0,53.0,53.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 5.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:00:18,seguridad,139,144,1.0,2,6,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,85.2,27.6,57.6,67.61,86.4,28.8,57.6,66.67,100.0,100.0,194.0,194.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 10.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 12:00:18,pasaportes,0,0,1.0,2,8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:00:18,embarque,0,0,1.0,2,4,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Low,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 12:01:18,checkin,67,73,1.0,4,12,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,60.38,17.79,42.58,70.53,63.88,21.29,42.58,66.67,100.0,100.0,133.0,133.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 9.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 12:01:18,bagdrop,43,47,1.0,2,8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,45.0,9.75,35.25,78.33,47.0,11.75,35.25,75.0,100.0,100.0,87.0,87.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:01:18,seguridad,144,153,1.0,2,6,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,90.6,29.4,61.2,67.55,91.8,30.6,61.2,66.67,100.0,100.0,243.0,243.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 14.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 12:01:18,pasaportes,0,0,1.0,2,8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:01:18,embarque,0,0,1.0,2,4,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Low,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 12:02:18,checkin,73,77,1.0,4,12,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,63.88,18.96,44.92,70.32,67.38,22.46,44.92,66.67,100.0,100.0,117.0,117.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 7.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 12:02:18,bagdrop,47,52,1.0,2,8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,50.0,11.0,39.0,78.0,52.0,13.0,39.0,75.0,100.0,100.0,102.0,102.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 9.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:02:18,seguridad,153,161,1.0,2,6,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,95.4,31.0,64.4,67.51,96.6,32.2,64.4,66.67,100.0,100.0,241.0,241.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 13.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 12:02:18,pasaportes,0,0,1.0,2,8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:02:18,embarque,0,0,1.0,2,4,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Low,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 12:03:18,checkin,77,85,1.0,4,12,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,70.88,21.29,49.58,69.96,74.38,24.79,49.58,66.67,100.0,100.0,165.0,165.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 11.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 12:03:18,bagdrop,52,57,1.0,2,8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,55.0,12.25,42.75,77.73,57.0,14.25,42.75,75.0,100.0,100.0,107.0,107.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 9.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:03:18,seguridad,161,173,1.0,2,6,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,102.6,33.4,69.2,67.45,103.8,34.6,69.2,66.67,100.0,100.0,293.0,293.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 17.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 12:03:18,pasaportes,0,0,1.0,2,8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:03:18,embarque,0,0,1.0,2,4,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Low,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 12:04:18,checkin,85,94,1.0,4,12,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,78.75,23.92,54.83,69.63,82.25,27.42,54.83,66.67,100.0,100.0,184.0,184.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 12.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 12:04:18,bagdrop,57,63,1.0,2,8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,61.0,13.75,47.25,77.46,63.0,15.75,47.25,75.0,100.0,100.0,123.0,123.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 10.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:04:18,seguridad,173,184,1.0,2,6,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,109.2,35.6,73.6,67.4,110.4,36.8,73.6,66.67,100.0,100.0,294.0,294.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 16.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 12:04:18,pasaportes,0,0,1.0,2,8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:04:18,embarque,0,0,1.0,2,4,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Low,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 12:05:18,checkin,94,102,1.0,4,12,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,85.75,26.25,59.5,69.39,89.25,29.75,59.5,66.67,100.0,100.0,182.0,182.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 11.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 12:05:18,bagdrop,63,68,1.0,2,8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,66.0,15.0,51.0,77.27,68.0,17.0,51.0,75.0,100.0,100.0,118.0,118.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 9.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:05:18,seguridad,184,195,1.0,2,6,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,115.8,37.8,78.0,67.36,117.0,39.0,78.0,66.67,100.0,100.0,305.0,305.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 16.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 12:05:18,pasaportes,0,0,1.0,2,8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:05:18,embarque,0,0,1.0,2,4,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Low,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 12:06:18,checkin,102,109,1.0,4,12,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,91.88,28.29,63.58,69.21,95.38,31.79,63.58,66.67,100.0,100.0,179.0,179.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 10.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 12:06:18,bagdrop,68,73,1.0,2,8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,71.0,16.25,54.75,77.11,73.0,18.25,54.75,75.0,100.0,100.0,123.0,123.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 9.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:06:18,seguridad,195,205,1.0,2,6,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,121.8,39.8,82.0,67.32,123.0,41.0,82.0,66.67,100.0,100.0,305.0,305.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 15.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 12:06:18,pasaportes,0,0,1.0,2,8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:06:18,embarque,0,0,1.0,2,4,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Low,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 12:07:18,checkin,109,115,1.0,4,12,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,97.12,30.04,67.08,69.07,100.62,33.54,67.08,66.67,100.0,100.0,175.0,175.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 9.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 12:07:18,bagdrop,73,79,1.0,2,8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,77.0,17.75,59.25,76.95,79.0,19.75,59.25,75.0,100.0,100.0,139.0,139.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 10.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:07:18,seguridad,205,215,1.0,2,6,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,127.8,41.8,86.0,67.29,129.0,43.0,86.0,66.67,100.0,100.0,315.0,315.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 15.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 12:07:18,pasaportes,0,0,1.0,2,8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:07:18,embarque,0,0,1.0,2,4,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Low,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 12:08:18,checkin,115,122,1.0,4,12,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,103.25,32.08,71.17,68.93,106.75,35.58,71.17,66.67,100.0,100.0,192.0,192.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 10.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 12:08:18,bagdrop,79,83,1.0,2,8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,81.0,18.75,62.25,76.85,83.0,20.75,62.25,75.0,100.0,100.0,123.0,123.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:08:18,seguridad,215,225,1.0,2,6,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,133.8,43.8,90.0,67.26,135.0,45.0,90.0,66.67,100.0,100.0,325.0,325.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 15.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 12:08:18,pasaportes,0,0,1.0,2,8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Unknown,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 12:08:18,embarque,0,0,1.0,2,4,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,Low,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,100.0,100.0,0.0,0.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 12:09:18,checkin,122,131,1.0,4,12,normal,Normal,0.02,1.04,2,0.0,Unknown,111.12,34.71,76.42,68.77,114.62,38.21,76.42,66.67,100.0,100.0,221.0,221.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 12.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 12:09:18,bagdrop,83,89,1.0,2,8,normal,Normal,0.02,1.04,2,0.0,Unknown,87.0,20.25,66.75,76.72,89.0,22.25,66.75,75.0,100.0,100.0,149.0,149.0,0.0,CRITICO,CRITICO,Sistema inestable: llegan 10.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
