timestamp_procesado,timestamp_lectura_csv,zona_aeropuerto,personas_medicion_anterior,personas_medicion_actual,minutos_entre_mediciones,personas_atendidas_estimadas_intervalo,personas_llegadas_estimadas_intervalo,tasa_llegada_estimada_personas_min,tiempo_servicio_medio_min_por_persona,tasa_servicio_personas_min_por_cabina,capacidad_total_actual_personas_min,cabinas_activas_actuales,utilizacion_puesto_porcentaje,cola_media_modelo_personas,espera_media_cola_modelo_min,tiempo_total_medio_modelo_min,sistema_estable,espera_estimada_pasajero_nuevo_ahora_min,tiempo_total_estimado_pasajero_nuevo_ahora_min,weather_condition,tiempo_atmosferico,weather_risk_score,weather_delay_multiplier,recommended_extra_boarding_buffer_minutes,boarding_base_pressure,boarding_adjusted_pressure,boarding_weather_risk_level,personas_predichas_en_5_min,espera_pasajero_nuevo_predicha_en_5_min,tiempo_total_pasajero_nuevo_predicho_en_5_min,personas_predichas_en_10_min,espera_pasajero_nuevo_predicha_en_10_min,tiempo_total_pasajero_nuevo_predicho_en_10_min,personas_predichas_en_15_min,espera_pasajero_nuevo_predicha_en_15_min,tiempo_total_pasajero_nuevo_predicho_en_15_min,cabinas_recomendadas,accion_recomendada,mensaje_recomendacion
2026-05-16 11:23:36,2026-05-16 11:49:18,checkin,26,30,1.0,3.43,7.43,7.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,5.25,8.75,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,50.0,11.08,14.58,70.0,16.92,20.42,90.0,22.75,26.25,12,CRITICO,Sistema inestable: llegan 7.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:23:36,2026-05-16 11:49:18,bagdrop,13,15,1.0,4.0,6.0,6.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,1.75,3.75,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,25.0,4.25,6.25,35.0,6.75,8.75,45.0,9.25,11.25,8,CRITICO,Sistema inestable: llegan 6.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:23:36,2026-05-16 11:49:18,seguridad,77,84,1.0,5.0,12.0,12.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,15.6,16.8,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,119.0,22.6,23.8,154.0,29.6,30.8,189.0,36.6,37.8,6,CRITICO,Sistema inestable: llegan 12.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:23:36,2026-05-16 11:49:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:23:36,2026-05-16 11:49:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,normal,Normal,0.09,1.06,4,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:23:39,2026-05-16 11:50:18,checkin,30,33,1.0,3.43,6.43,6.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,6.12,9.62,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,48.0,10.5,14.0,63.0,14.88,18.38,78.0,19.25,22.75,12,CRITICO,Sistema inestable: llegan 6.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:23:39,2026-05-16 11:50:18,bagdrop,15,18,1.0,4.0,7.0,7.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,2.5,4.5,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,33.0,6.25,8.25,48.0,10.0,12.0,63.0,13.75,15.75,8,CRITICO,Sistema inestable: llegan 7.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:23:39,2026-05-16 11:50:18,seguridad,84,88,1.0,5.0,9.0,9.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,16.4,17.6,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,108.0,20.4,21.6,128.0,24.4,25.6,148.0,28.4,29.6,6,CRITICO,Sistema inestable: llegan 9.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:23:39,2026-05-16 11:50:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:23:39,2026-05-16 11:50:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,normal,Normal,0.09,1.06,4,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:23:42,2026-05-16 11:51:18,checkin,33,36,1.0,3.43,6.43,6.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,7.0,10.5,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,51.0,11.38,14.88,66.0,15.75,19.25,81.0,20.12,23.62,12,CRITICO,Sistema inestable: llegan 6.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:23:42,2026-05-16 11:51:18,bagdrop,18,19,1.0,4.0,5.0,5.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,2.75,4.75,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,24.0,4.0,6.0,29.0,5.25,7.25,34.0,6.5,8.5,8,CRITICO,Sistema inestable: llegan 5.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:23:42,2026-05-16 11:51:18,seguridad,88,93,1.0,5.0,10.0,10.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,17.4,18.6,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,118.0,22.4,23.6,143.0,27.4,28.6,168.0,32.4,33.6,6,CRITICO,Sistema inestable: llegan 10.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:23:42,2026-05-16 11:51:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:23:42,2026-05-16 11:51:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,normal,Normal,0.09,1.06,4,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:23:45,2026-05-16 11:52:18,checkin,36,40,1.0,3.43,7.43,7.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,8.17,11.67,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,60.0,14.0,17.5,80.0,19.83,23.33,100.0,25.67,29.17,12,CRITICO,Sistema inestable: llegan 7.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:23:45,2026-05-16 11:52:18,bagdrop,19,23,1.0,4.0,8.0,8.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,3.75,5.75,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,43.0,8.75,10.75,63.0,13.75,15.75,83.0,18.75,20.75,8,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:23:45,2026-05-16 11:52:18,seguridad,93,99,1.0,5.0,11.0,11.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,18.6,19.8,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,129.0,24.6,25.8,159.0,30.6,31.8,189.0,36.6,37.8,6,CRITICO,Sistema inestable: llegan 11.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:23:45,2026-05-16 11:52:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:23:45,2026-05-16 11:52:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,normal,Normal,0.09,1.06,4,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:23:48,2026-05-16 11:53:18,checkin,40,43,1.0,3.43,6.43,6.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,9.04,12.54,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,58.0,13.42,16.92,73.0,17.79,21.29,88.0,22.17,25.67,12,CRITICO,Sistema inestable: llegan 6.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:23:48,2026-05-16 11:53:18,bagdrop,23,25,1.0,4.0,6.0,6.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,4.25,6.25,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,35.0,6.75,8.75,45.0,9.25,11.25,55.0,11.75,13.75,8,CRITICO,Sistema inestable: llegan 6.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:23:48,2026-05-16 11:53:18,seguridad,99,105,1.0,5.0,11.0,11.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,19.8,21.0,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,135.0,25.8,27.0,165.0,31.8,33.0,195.0,37.8,39.0,6,CRITICO,Sistema inestable: llegan 11.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:23:48,2026-05-16 11:53:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:23:48,2026-05-16 11:53:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,normal,Normal,0.09,1.06,4,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:23:51,2026-05-16 11:54:18,checkin,43,48,1.0,3.43,8.43,8.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,10.5,14.0,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,73.0,17.79,21.29,98.0,25.08,28.58,123.0,32.38,35.88,12,CRITICO,Sistema inestable: llegan 8.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:23:51,2026-05-16 11:54:18,bagdrop,25,29,1.0,4.0,8.0,8.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,5.25,7.25,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,49.0,10.25,12.25,69.0,15.25,17.25,89.0,20.25,22.25,8,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:23:51,2026-05-16 11:54:18,seguridad,105,111,1.0,5.0,11.0,11.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,21.0,22.2,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,141.0,27.0,28.2,171.0,33.0,34.2,201.0,39.0,40.2,6,CRITICO,Sistema inestable: llegan 11.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:23:51,2026-05-16 11:54:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:23:51,2026-05-16 11:54:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,normal,Normal,0.09,1.06,4,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:23:54,2026-05-16 11:55:18,checkin,48,52,1.0,3.43,7.43,7.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,11.67,15.17,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,72.0,17.5,21.0,92.0,23.33,26.83,112.0,29.17,32.67,12,CRITICO,Sistema inestable: llegan 7.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:23:54,2026-05-16 11:55:18,bagdrop,29,31,1.0,4.0,6.0,6.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,5.75,7.75,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,41.0,8.25,10.25,51.0,10.75,12.75,61.0,13.25,15.25,8,CRITICO,Sistema inestable: llegan 6.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:23:54,2026-05-16 11:55:18,seguridad,111,115,1.0,5.0,9.0,9.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,21.8,23.0,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,135.0,25.8,27.0,155.0,29.8,31.0,175.0,33.8,35.0,6,CRITICO,Sistema inestable: llegan 9.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:23:54,2026-05-16 11:55:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:23:54,2026-05-16 11:55:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,normal,Normal,0.09,1.06,4,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:23:57,2026-05-16 11:56:18,checkin,52,55,1.0,3.43,6.43,6.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,12.54,16.04,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,70.0,16.92,20.42,85.0,21.29,24.79,100.0,25.67,29.17,12,CRITICO,Sistema inestable: llegan 6.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:23:57,2026-05-16 11:56:18,bagdrop,31,34,1.0,4.0,7.0,7.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,6.5,8.5,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,49.0,10.25,12.25,64.0,14.0,16.0,79.0,17.75,19.75,8,CRITICO,Sistema inestable: llegan 7.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:23:57,2026-05-16 11:56:18,seguridad,115,120,1.0,5.0,10.0,10.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,22.8,24.0,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,145.0,27.8,29.0,170.0,32.8,34.0,195.0,37.8,39.0,6,CRITICO,Sistema inestable: llegan 10.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:23:57,2026-05-16 11:56:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:23:57,2026-05-16 11:56:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,normal,Normal,0.09,1.06,4,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:24:00,2026-05-16 11:57:18,checkin,55,57,1.0,3.43,5.43,5.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,13.12,16.62,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,67.0,16.04,19.54,77.0,18.96,22.46,87.0,21.88,25.38,12,CRITICO,Sistema inestable: llegan 5.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:24:00,2026-05-16 11:57:18,bagdrop,34,35,1.0,4.0,5.0,5.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,6.75,8.75,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,40.0,8.0,10.0,45.0,9.25,11.25,50.0,10.5,12.5,8,CRITICO,Sistema inestable: llegan 5.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:00,2026-05-16 11:57:18,seguridad,120,126,1.0,5.0,11.0,11.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,24.0,25.2,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,156.0,30.0,31.2,186.0,36.0,37.2,216.0,42.0,43.2,6,CRITICO,Sistema inestable: llegan 11.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:24:00,2026-05-16 11:57:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:00,2026-05-16 11:57:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,normal,Normal,0.09,1.06,4,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:24:03,2026-05-16 11:58:18,checkin,57,61,1.0,3.43,7.43,7.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,14.29,17.79,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,81.0,20.12,23.62,101.0,25.96,29.46,121.0,31.79,35.29,12,CRITICO,Sistema inestable: llegan 7.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:24:03,2026-05-16 11:58:18,bagdrop,35,39,1.0,4.0,8.0,8.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,7.75,9.75,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,59.0,12.75,14.75,79.0,17.75,19.75,99.0,22.75,24.75,8,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:03,2026-05-16 11:58:18,seguridad,126,132,1.0,5.0,11.0,11.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,25.2,26.4,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,162.0,31.2,32.4,192.0,37.2,38.4,222.0,43.2,44.4,6,CRITICO,Sistema inestable: llegan 11.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:24:03,2026-05-16 11:58:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,normal,Normal,0.09,1.06,4,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:03,2026-05-16 11:58:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,normal,Normal,0.09,1.06,4,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:24:06,2026-05-16 11:59:18,checkin,61,65,1.0,3.43,7.43,7.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,15.46,18.96,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,85.0,21.29,24.79,105.0,27.12,30.62,125.0,32.96,36.46,12,CRITICO,Sistema inestable: llegan 7.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:24:06,2026-05-16 11:59:18,bagdrop,39,42,1.0,4.0,7.0,7.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,8.5,10.5,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,57.0,12.25,14.25,72.0,16.0,18.0,87.0,19.75,21.75,8,CRITICO,Sistema inestable: llegan 7.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:06,2026-05-16 11:59:18,seguridad,132,139,1.0,5.0,12.0,12.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,26.6,27.8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,174.0,33.6,34.8,209.0,40.6,41.8,244.0,47.6,48.8,6,CRITICO,Sistema inestable: llegan 12.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:24:06,2026-05-16 11:59:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:06,2026-05-16 11:59:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:24:09,2026-05-16 12:00:18,checkin,65,67,1.0,3.43,5.43,5.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,16.04,19.54,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,77.0,18.96,22.46,87.0,21.88,25.38,97.0,24.79,28.29,12,CRITICO,Sistema inestable: llegan 5.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
2026-05-16 11:24:09,2026-05-16 12:00:18,bagdrop,42,43,1.0,4.0,5.0,5.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,8.75,10.75,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,48.0,10.0,12.0,53.0,11.25,13.25,58.0,12.5,14.5,8,CRITICO,Sistema inestable: llegan 5.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:09,2026-05-16 12:00:18,seguridad,139,144,1.0,5.0,10.0,10.0,1.2,0.83,5.0,6,100.0,inf,inf,inf,False,27.6,28.8,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,169.0,32.6,33.8,194.0,37.6,38.8,219.0,42.6,43.8,6,CRITICO,Sistema inestable: llegan 10.00 pax/min y la capacidad actual es 5.00 pax/min. Abrir hasta 6 cabina(s).
2026-05-16 11:24:09,2026-05-16 12:00:18,pasaportes,0,0,1.0,4.0,4.0,4.0,2.0,0.5,4.0,8,100.0,inf,inf,inf,False,0.0,2.0,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,8,CRITICO,Sistema inestable: llegan 4.00 pax/min y la capacidad actual es 4.00 pax/min. Abrir hasta 8 cabina(s).
2026-05-16 11:24:09,2026-05-16 12:00:18,embarque,0,0,1.0,8.0,8.0,8.0,0.5,2.0,8.0,4,100.0,inf,inf,inf,False,0.0,0.5,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Low,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,4,CRITICO,Sistema inestable: llegan 8.00 pax/min y la capacidad actual es 8.00 pax/min. Abrir hasta 4 cabina(s).
2026-05-16 11:24:12,2026-05-16 12:01:18,checkin,67,73,1.0,3.43,9.43,9.43,3.5,0.29,3.43,12,100.0,inf,inf,inf,False,17.79,21.29,low_visibility,Baja visibilidad,0.57,1.63,21,0.0,0.0,Unknown,103.0,26.54,30.04,133.0,35.29,38.79,163.0,44.04,47.54,12,CRITICO,Sistema inestable: llegan 9.43 pax/min y la capacidad actual es 3.43 pax/min. Abrir hasta 12 cabina(s).
